"";"id";"team_h";"team_a";"result";"match_day";"scored_goals_team_h";"conceded_goals_team_h";"win_team_h";"draw_team_h";"loss_team_h";"win_rate_team_h";"win_rate_last_5_team_h";"win_rate_h_team_h";"win_rate_h_last_5_team_h";"draw_rate_team_h";"draw_rate_last_5_team_h";"draw_rate_h_team_h";"draw_rate_h_last_5_team_h";"loss_rate_team_h";"loss_rate_last_5_team_h";"loss_rate_h_team_h";"loss_rate_h_last_5_team_h";"avg_scored_goals_team_h";"avg_scored_goals_last_5_team_h";"avg_scored_goals_h_team_h";"avg_scored_goals_h_last_5_team_h";"avg_conceded_goals_team_h";"avg_conceded_goals_last_5_team_h";"avg_conceded_goals_h_team_h";"avg_conceded_goals_h_last_5_team_h";"scored_goals_team_a";"conceded_goals_team_a";"win_team_a";"draw_team_a";"loss_team_a";"win_rate_team_a";"win_rate_last_5_team_a";"win_rate_a_team_a";"win_rate_a_last_5_team_a";"draw_rate_team_a";"draw_rate_last_5_team_a";"draw_rate_a_team_a";"draw_rate_a_last_5_team_a";"loss_rate_team_a";"loss_rate_last_5_team_a";"loss_rate_a_team_a";"loss_rate_a_last_5_team_a";"avg_scored_goals_team_a";"avg_scored_goals_last_5_team_a";"avg_scored_goals_a_team_a";"avg_scored_goals_a_last_5_team_a";"avg_conceded_goals_team_a";"avg_conceded_goals_last_5_team_a";"avg_conceded_goals_a_team_a";"avg_conceded_goals_a_last_5_team_a";"max_value_player_h";"max_value_position_g_player_h";"max_value_position_d_player_h";"max_value_position_m_player_h";"max_value_position_f_player_h";"avg_goals_per_hour_5_player_h";"avg_goals_per_hour_10_player_h";"avg_assists_per_hour_5_player_h";"avg_assists_per_hour_10_player_h";"avg_goals_conceded_per_hour_5_player_h";"avg_goals_conceded_per_hour_10_player_h";"most_valuable_player_playing_player_h";"most_valuable_g_player_playing_player_h";"most_valuable_f_player_playing_player_h";"most_valuable_m_player_playing_player_h";"best_goal_scorer_playing_player_h";"best_m_goal_scorer_playing_player_h";"best_f_goal_scorer_playing_player_h";"best_assists_player_playing_player_h";"best_assists_d_player_playing_player_h";"best_assists_m_player_playing_player_h";"best_assists_f_player_playing_player_h";"max_value_player_a";"max_value_position_g_player_a";"max_value_position_d_player_a";"max_value_position_m_player_a";"max_value_position_f_player_a";"avg_goals_per_hour_5_player_a";"avg_goals_per_hour_10_player_a";"avg_assists_per_hour_5_player_a";"avg_assists_per_hour_10_player_a";"avg_goals_conceded_per_hour_5_player_a";"avg_goals_conceded_per_hour_10_player_a";"most_valuable_player_playing_player_a";"most_valuable_g_player_playing_player_a";"most_valuable_f_player_playing_player_a";"most_valuable_m_player_playing_player_a";"best_goal_scorer_playing_player_a";"best_m_goal_scorer_playing_player_a";"best_f_goal_scorer_playing_player_a";"best_assists_player_playing_player_a";"best_assists_d_player_playing_player_a";"best_assists_m_player_playing_player_a";"best_assists_f_player_playing_player_a";"season"
"246";284;12;20;"1";2021-03-02;2;1;1;0;0;0,730769230769231;1;0,769230769230769;1;0,192307692307692;0;0,153846153846154;0;0,0769230769230769;0;0,0769230769230769;0;2;2,6;2,07692307692308;2,5;0,615384615384615;0,6;0,615384615384615;0,5;1;1;0;1;0;0,346153846153846;0,6;0,307692307692308;0,5;0,269230769230769;0,4;0,230769230769231;0,5;0,384615384615385;0;0,461538461538462;0;1,03846153846154;1,2;0,923076923076923;1,5;1,26923076923077;0,6;1,46153846153846;1;118;61;61;118;103;0,102987861811391;0,123453014839569;0,153874883286648;0,180286039772371;0,349739281649493;0,908414078748586;1;1;1;1;1;1;1;1;0;1;1;70;53;54;60;70;0,0498369210697978;0,0504385011234326;0,0571428571428572;0,054421768707483;0,311069891715558;0,719841882576979;0;1;0;1;1;1;0;1;1;1;1;"2020/2021"
"247";280;4;9;"X";2021-03-03;0;4;0;0;1;0,269230769230769;0,2;0,307692307692308;0;0,269230769230769;0,6;0,307692307692308;1;0,461538461538462;0,2;0,384615384615385;0;0,692307692307692;1;0,769230769230769;0,666666666666667;1,30769230769231;1,2;1,07692307692308;0,666666666666667;1;3;0;0;1;0,576923076923077;0,6;0,692307692307692;0,666666666666667;0,153846153846154;0,2;0,230769230769231;0,333333333333333;0,269230769230769;0,2;0,0769230769230769;0;1,73076923076923;1,6;1,92307692307692;1,33333333333333;1,15384615384615;1;0,846153846153846;0,333333333333333;62;56;53;57;62;0,0214285714285714;0,0302910052910053;0,0214285714285714;0,0261904761904762;0,842422558860205;0,74824941908793;1;1;1;1;1;0;1;1;1;1;1;102;55;59;69;102;0,0563492063492064;0,0564625850340136;0,0468253968253968;0,060536261288141;0,864423556038358;0,869102949163619;1;1;1;0;1;1;1;1;1;0;1;"2020/2021"
"248";285;15;2;"1";2021-03-03;0;2;0;0;1;0,115384615384615;0,2;0,153846153846154;0,333333333333333;0,0769230769230769;0;0,0769230769230769;0;0,807692307692308;0,8;0,769230769230769;0,666666666666667;0,576923076923077;0,6;0,692307692307692;1;1,65384615384615;1,8;1,53846153846154;1,66666666666667;1;0;1;0;0;0,5;0,4;0,538461538461538;0,5;0,125;0,2;0,153846153846154;0,5;0,375;0,4;0,307692307692308;0;1,58333333333333;0,8;1,38461538461538;0,5;1,08333333333333;1;0,769230769230769;0;56;46;50;56;56;0,0100840336134454;0,0728208901426576;0,0234192037470726;0,0259098174789041;1,43958138463105;1,14394400263271;0;1;0;1;1;1;1;1;1;1;1;65;53;54;59;65;0,0484526967285588;0,0357180102538193;0,0347140039447732;0,0230550076703923;0,62989232989233;0,691935590956806;0;1;1;0;1;1;1;1;1;0;1;"2020/2021"
"249";281;6;13;"X";2021-03-03;0;0;0;1;0;0,346153846153846;0,4;0,307692307692308;0;0,230769230769231;0,2;0,307692307692308;0,5;0,423076923076923;0,4;0,384615384615385;0,5;1,11538461538462;0,8;1,07692307692308;0;1,65384615384615;1,4;1,61538461538462;1,5;0;0;0;1;0;0,538461538461538;0,4;0,615384615384615;0;0,307692307692308;0,6;0,384615384615385;1;0,153846153846154;0;0;0;2,03846153846154;3,2;1,92307692307692;0,5;1,23076923076923;1;1;0,5;58;48;54;58;56;0,0916666666666667;0,0726543209876543;0,0333333333333333;0,0736124148240857;0,688888888888889;0,804543735815502;0;1;0;0;0;0;1;0;1;1;1;116;53;56;116;87;0,241914321473059;0,154091250453084;0,211646122239343;0,116008246304856;0,606178144644941;0,502869774290856;1;1;1;1;1;1;0;1;1;1;1;"2020/2021"
"250";321;8;17;"2";2021-03-04;0;0;0;1;0;0,153846153846154;0,4;0,153846153846154;0,5;0,423076923076923;0,6;0,307692307692308;0,5;0,423076923076923;0;0,538461538461538;0;0,807692307692308;0,8;0,615384615384615;0,5;1,23076923076923;0,2;1,30769230769231;0;4;0;1;0;0;0,44;0,4;0,416666666666667;0;0,24;0;0,25;0;0,32;0,6;0,333333333333333;1;1,64;1,4;1,66666666666667;0,5;1,08;1,2;1,16666666666667;2,5;59;45;45;59;55;0,0333333333333333;0,0691407705492213;0,0214285714285714;0,0520553520553521;0,284807256235828;0,47632817740697;1;1;1;1;1;1;1;1;1;1;1;111;56;56;95;111;0,0974518235387801;0,106653931957269;0,114354727398206;0,0908738183510681;0,649274024486912;0,633541685537203;1;1;1;1;1;1;1;1;1;1;1;"2020/2021"
"251";287;18;7;"2";2021-03-04;1;0;1;0;0;0,115384615384615;0,2;0,153846153846154;0,5;0,307692307692308;0,4;0,307692307692308;0,5;0,576923076923077;0,4;0,538461538461538;0;0,769230769230769;0,6;0,692307692307692;1;2,11538461538462;1;2,46153846153846;0,5;1;0;1;0;0;0,52;0,4;0,666666666666667;0,5;0,16;0,2;0,166666666666667;0,5;0,32;0,4;0,166666666666667;0;1,52;1,4;1,66666666666667;2,5;1,32;1,6;1,08333333333333;1,5;60;45;46;55;60;0,0307893020221787;0,0449046894252374;0,0318407960199005;0,0479625681118218;0,445944652589511;0,93298130684557;1;1;1;0;1;1;0;1;1;1;0;79;48;61;68;79;0,0984439517017391;0,0619712636001573;0,106593406593407;0,0790966156350772;0,605899616768456;0,633958475248184;1;1;1;0;1;0;1;1;1;0;1;"2020/2021"
"252";283;11;5;"2";2021-03-04;2;0;1;0;0;0,461538461538462;0,2;0,538461538461538;0;0,269230769230769;0;0,153846153846154;0;0,269230769230769;0,8;0,307692307692308;1;1,80769230769231;0,8;1,69230769230769;0,333333333333333;1,30769230769231;2;1,23076923076923;2,33333333333333;0;0;0;1;0;0,461538461538462;0,6;0,461538461538462;0,666666666666667;0,307692307692308;0,4;0,230769230769231;0,333333333333333;0,230769230769231;0;0,307692307692308;0;1,57692307692308;1,2;1,38461538461538;1,33333333333333;0,961538461538462;0,4;1,07692307692308;0,666666666666667;126;42;74;126;92;0,0321973385264525;0,049849037234966;0,0205128205128205;0,0676656676656677;1,04900932618428;0,808680533658293;1;0;1;1;1;1;1;1;1;1;1;92;51;58;82;92;0,0489795918367347;0,053596139310425;0,0326898326898327;0,0377188412902699;0,222035782855455;0,409835550119671;1;1;1;1;0;0;0;0;1;1;1;"2020/2021"
"253";261;4;1;"X";2021-03-06;1;1;0;1;0;0,259259259259259;0,2;0,285714285714286;0;0,296296296296296;0,6;0,357142857142857;1;0,444444444444444;0,2;0,357142857142857;0;0,703703703703704;1;0,785714285714286;0,666666666666667;1,2962962962963;1,2;1,07142857142857;0,666666666666667;3;1;1;0;0;0,423076923076923;0,4;0,461538461538462;0,333333333333333;0,153846153846154;0;0,0769230769230769;0;0,423076923076923;0,6;0,461538461538462;0,666666666666667;1,30769230769231;1,6;1,38461538461538;1,33333333333333;1,03846153846154;1,4;1;1,33333333333333;62;56;53;57;62;0,05;0,0623456790123457;0,012987012987013;0,0300545133878467;0,914964094760274;0,94296577611987;1;1;1;1;1;1;1;1;1;1;1;113;50;54;113;81;0,0833042973286876;0,0949402900622413;0,0910356492323705;0,0973838714070441;0,825698409683867;0,48436906644834;1;1;1;1;1;1;1;1;0;1;1;"2020/2021"
"254";265;15;16;"2";2021-03-06;1;0;1;0;0;0,148148148148148;0,2;0,214285714285714;0,333333333333333;0,0740740740740741;0;0,0714285714285714;0;0,777777777777778;0,8;0,714285714285714;0,666666666666667;0,592592592592593;0,4;0,714285714285714;0,666666666666667;1,59259259259259;1,6;1,42857142857143;1,33333333333333;0;1;0;0;1;0,307692307692308;0;0,230769230769231;0;0,230769230769231;0,2;0,307692307692308;0;0,461538461538462;0,8;0,461538461538462;1;1,19230769230769;0,8;1,07692307692308;0,666666666666667;1,69230769230769;2;2,15384615384615;2,33333333333333;56;46;50;56;56;0,0148809523809524;0,0489999418570847;0,00952380952380953;0,0260420926111793;1,12827094317069;1,21251967571818;0;1;0;1;1;1;1;1;1;1;1;84;40;50;64;84;0,0190476190476191;0,022270955165692;0,0495798319327731;0,0339363523187053;1,47180777655735;1,28006057876638;1;0;1;1;1;1;1;1;0;1;1;"2020/2021"
"255";259;2;20;"X";2021-03-06;0;1;0;0;1;0,48;0,4;0,454545454545455;0,5;0,12;0,2;0,0909090909090909;0;0,4;0,4;0,454545454545455;0,5;1,52;0,6;1,81818181818182;1;1,08;0,6;1,45454545454545;1;1;4;0;0;1;0,333333333333333;0,4;0,285714285714286;0,333333333333333;0,259259259259259;0,4;0,214285714285714;0,333333333333333;0,407407407407407;0,2;0,5;0,333333333333333;1,03703703703704;1;0,928571428571429;1,33333333333333;1,37037037037037;1,2;1,64285714285714;2;65;53;54;59;65;0,0218390804597701;0,0325488049625981;0,0285714285714286;0,0256410256410256;0,506027432372391;0,589923053987975;0;1;1;0;1;1;1;1;1;0;1;60;53;54;60;52;0,0205128205128205;0,0338055653124146;0,0307692307692308;0,0313390313390313;9,97701733550657;9,77316604746313;0;1;0;1;1;1;0;1;1;1;0;"2020/2021"
"256";260;3;9;"2";2021-03-06;0;1;0;0;1;0,192307692307692;0,2;0,0769230769230769;0;0,423076923076923;0,4;0,538461538461538;0,5;0,384615384615385;0,4;0,384615384615385;0,5;1;0,6;0,923076923076923;0,5;1,26923076923077;0,8;1,30769230769231;1;1;1;0;1;0;0,555555555555556;0,4;0,642857142857143;0,333333333333333;0,185185185185185;0,4;0,285714285714286;0,666666666666667;0,259259259259259;0,2;0,0714285714285714;0;1,7037037037037;1,4;1,85714285714286;1;1,14814814814815;1,2;0,857142857142857;0,666666666666667;62;45;49;62;61;0,0214285714285714;0,049475986975987;0,0194905869324474;0,0351941615380426;0,501559782356446;0,514124861762913;1;1;1;1;1;1;1;1;0;1;1;102;55;59;64;102;0,0852813852813853;0,0747680890538033;0,15;0,0894179894179894;0,611523158441949;0,604966306566409;1;1;1;0;1;0;1;1;1;0;1;"2020/2021"
"257";267;18;14;"X";2021-03-07;0;1;0;0;1;0,111111111111111;0,2;0,142857142857143;0,333333333333333;0,296296296296296;0,4;0,285714285714286;0,333333333333333;0,592592592592593;0,4;0,571428571428571;0,333333333333333;0,740740740740741;0,4;0,642857142857143;0,666666666666667;2,07407407407407;0,8;2,35714285714286;0,666666666666667;1;1;0;1;0;0,269230769230769;0,2;0,230769230769231;0;0,192307692307692;0,2;0,153846153846154;0;0,538461538461538;0,6;0,615384615384615;1;1,03846153846154;1,2;0,846153846153846;0,5;1,69230769230769;2;1,69230769230769;2,5;60;45;46;56;60;0,0102564102564103;0,0274050657612301;0,0102564102564103;0,0355742654250117;0,236666559247204;0,697759753826868;1;1;1;1;1;1;0;1;1;1;0;57;48;45;56;57;0,0676274018379282;0,0450928909575526;0,0497835497835498;0,0434017041159898;1,3668368681103;1,17955412352046;0;0;0;1;0;1;0;0;1;1;0;"2020/2021"
"258";263;11;8;"2";2021-03-07;0;1;0;0;1;0,444444444444444;0,2;0,5;0;0,259259259259259;0;0,142857142857143;0;0,296296296296296;0,8;0,357142857142857;1;1,74074074074074;0,8;1,57142857142857;0,333333333333333;1,2962962962963;2;1,21428571428571;2,33333333333333;0;1;0;0;1;0,148148148148148;0,4;0,153846153846154;0,333333333333333;0,407407407407407;0,4;0,538461538461538;0,666666666666667;0,444444444444444;0,2;0,307692307692308;0;0,777777777777778;0,8;1;1;1,22222222222222;0,4;1,15384615384615;0,333333333333333;126;59;74;126;92;0,0357198669434956;0,0651709231976134;0,0253968253968254;0,0762677798392084;0,44240813276472;1,08523290831501;1;1;1;1;1;1;1;1;1;1;1;59;45;46;59;55;0,0327067669172932;0,041639813820265;0,0214285714285714;0,0201058201058201;1,62333245201043;1,16749858791484;1;1;1;1;0;1;0;0;1;1;1;"2020/2021"
"259";264;12;13;"2";2021-03-07;4;1;1;0;0;0,740740740740741;1;0,785714285714286;1;0,185185185185185;0;0,142857142857143;0;0,0740740740740741;0;0,0714285714285714;0;2,07407407407407;2,6;2,21428571428571;3;0,62962962962963;0,6;0,642857142857143;0,666666666666667;0;0;0;1;0;0,518518518518518;0,2;0,571428571428571;0;0,333333333333333;0,8;0,428571428571429;1;0,148148148148148;0;0;0;1,96296296296296;1,4;1,78571428571429;0,333333333333333;1,18518518518519;1;0,928571428571429;0,333333333333333;118;61;61;118;92;0,0768518518518519;0,143174862537608;0,225694444444444;0,213031232580917;0,51764349920298;0,337213144077587;1;1;0;1;1;1;1;1;1;1;1;116;52;56;116;79;0,0518688208343381;0,127037379141412;0,0566433566433567;0,0976828256489274;0,0894756584411757;0,368326474817347;1;0;0;1;1;1;1;1;1;1;0;"2020/2021"
"260";266;17;6;"1";2021-03-07;1;0;1;0;0;0,461538461538462;0,6;0,461538461538462;1;0,230769230769231;0;0,230769230769231;0;0,307692307692308;0,4;0,307692307692308;0;1,61538461538462;1,6;1,61538461538462;3;1,03846153846154;1;1;0;0;0;0;1;0;0,333333333333333;0,2;0,384615384615385;0,5;0,259259259259259;0,4;0,153846153846154;0;0,407407407407407;0,4;0,461538461538462;0,5;1,07407407407407;0,4;1,15384615384615;1;1,59259259259259;1,2;1,69230769230769;1,5;111;56;56;95;111;0,079732868757259;0,100455109577768;0,0757026042740328;0,0918352106495828;0,973818269308177;1,05500234486217;1;1;1;1;1;1;1;1;0;1;1;58;48;54;58;56;0,0844397611520899;0,0630078445146938;0,0307692307692308;0,0599128540305011;0,594024411661398;0,762562284678986;0;1;0;0;0;0;1;0;1;1;1;"2020/2021"
"261";262;5;7;"1";2021-03-08;1;0;1;0;0;0,481481481481481;0,6;0,461538461538462;0,5;0,296296296296296;0,4;0,384615384615385;0,5;0,222222222222222;0;0,153846153846154;0;1,55555555555556;1,2;1,76923076923077;1;0,925925925925926;0,4;0,846153846153846;0;1;0;1;0;0;0,538461538461538;0,6;0,692307692307692;1;0,153846153846154;0;0,153846153846154;0;0,307692307692308;0,4;0,153846153846154;0;1,5;1;1,61538461538462;1,5;1,26923076923077;1;1;0;92;51;58;82;92;0,0321428571428571;0,0408068783068783;0,0412698412698413;0,0567664603378889;0,0833333333333333;0,106257503739939;1;1;1;1;1;1;0;1;1;1;1;79;48;61;68;79;0,0732176741664408;0,0588033413196135;0,0837257980115123;0,0683717076574219;0,448409023688527;0,745630480074627;1;1;1;0;1;0;1;1;1;1;1;"2020/2021"
"262";268;19;10;"1";2021-03-08;1;2;0;0;1;0,5;0,6;0,538461538461538;1;0,230769230769231;0,2;0,230769230769231;0;0,269230769230769;0,2;0,230769230769231;0;1,53846153846154;1,8;1,61538461538462;2,5;1,19230769230769;0,8;1,15384615384615;0,5;0;1;0;0;1;0,423076923076923;0,4;0,461538461538462;0;0,0769230769230769;0;0;0;0,5;0,6;0,538461538461538;1;1,65384615384615;1,4;1,84615384615385;1;1,69230769230769;1,2;2,07692307692308;2,5;65;43;58;60;65;0,0950983420862939;0,112642021075756;0,202537904836755;0,147242709164492;0,55946261221327;0,582925534738546;1;0;1;0;1;1;1;1;1;1;1;69;46;50;57;69;0,0619047619047619;0,073015873015873;0,0619047619047619;0,0923833417504304;0,958328073463895;0,779145786614135;1;1;1;1;1;1;1;1;1;1;1;"2020/2021"
"263";325;12;16;"1";2021-03-10;0;2;0;0;1;0,714285714285714;0,8;0,733333333333333;0,666666666666667;0,178571428571429;0;0,133333333333333;0;0,107142857142857;0,2;0,133333333333333;0,333333333333333;2;2;2,06666666666667;2;0,678571428571429;1;0,733333333333333;1,33333333333333;2;0;1;0;0;0,333333333333333;0,2;0,285714285714286;0,333333333333333;0,222222222222222;0,2;0,285714285714286;0;0,444444444444444;0,6;0,428571428571429;0,666666666666667;1,22222222222222;0,8;1,14285714285714;0,666666666666667;1,62962962962963;1,4;2;1,33333333333333;118;61;62;118;92;0,122021116138763;0,146387272857861;0,151181498240322;0,133364456893869;0,501688754448246;0,260874071056634;1;1;0;1;1;1;1;1;1;1;1;84;40;50;64;84;0,0658936301793445;0,0472854394282966;0,084249840286992;0,0480340966796075;0,712559055579688;1,33566962489413;1;0;1;1;1;1;1;1;1;1;1;"2020/2021"
"264";276;14;2;"X";2021-03-12;0;0;0;1;0;0,259259259259259;0,2;0,307692307692308;0,5;0,222222222222222;0,4;0,230769230769231;0,5;0,518518518518518;0,4;0,461538461538462;0;1;1;1,23076923076923;2;1,62962962962963;1,6;1,69230769230769;1,5;0;0;0;1;0;0,461538461538462;0,2;0,5;0,333333333333333;0,153846153846154;0,4;0,142857142857143;0,333333333333333;0,384615384615385;0,4;0,357142857142857;0,333333333333333;1,46153846153846;0,4;1,28571428571429;0,333333333333333;1,03846153846154;0,6;0,785714285714286;0,333333333333333;59;48;45;56;59;0,0230769230769231;0,0215710215710216;0,0256410256410256;0,0185185185185185;0,786791230747275;0,802686027523459;0;0;0;1;0;0;0;0;1;1;0;66;53;54;59;66;0,0190476190476191;0,0259259259259259;0,0322344322344322;0,0274958837458837;0,221428571428571;0,613845444019247;0;1;1;0;1;0;1;1;1;0;1;"2020/2021"
"265";273;10;5;"X";2021-03-13;0;2;0;0;1;0,407407407407407;0,2;0,384615384615385;0,5;0,0740740740740741;0;0,153846153846154;0;0,518518518518518;0,8;0,461538461538462;0,5;1,59259259259259;1;1,46153846153846;1,5;1,7037037037037;1,6;1,30769230769231;0,5;2;0;1;0;0;0,5;0,6;0,5;0,5;0,285714285714286;0,4;0,214285714285714;0,5;0,214285714285714;0;0,285714285714286;0;1,57142857142857;1,2;1,35714285714286;1;0,892857142857143;0,2;1;0,5;68;46;50;54;68;0,0428571428571429;0,0659863945578231;0,0523809523809524;0,0970180785280243;1,0012332703616;0,84855810466305;1;1;1;0;1;1;1;1;1;1;1;92;51;57;82;92;0,0523809523809524;0,0506613756613757;0,118404118404118;0,0615283650997937;0,192059202059202;0,220354068104601;1;1;1;1;1;1;0;1;0;1;1;"2020/2021"
"266";270;6;18;"1";2021-03-13;1;4;0;0;1;0,321428571428571;0,2;0,285714285714286;0;0,25;0,4;0,357142857142857;0,666666666666667;0,428571428571429;0,4;0,357142857142857;0,333333333333333;1,07142857142857;0,6;1;0;1,67857142857143;1,6;1,5;1;0;0;0;1;0;0,107142857142857;0,2;0,0769230769230769;0;0,321428571428571;0,6;0,307692307692308;1;0,571428571428571;0,2;0,615384615384615;0;0,714285714285714;0,4;0,846153846153846;0;2;0,4;1,76923076923077;0;71;48;54;71;58;0,0833633045961813;0,083911042717305;0,0285714285714286;0,0564600840336134;1,53636055943419;1,25653681102877;1;1;1;1;1;1;1;1;1;1;1;60;45;46;55;60;0,0205128205128205;0,0471378950831006;0,0205128205128205;0,0475698430922312;0,27673111202523;0,740670863157831;1;1;1;0;1;1;0;1;1;1;0;"2020/2021"
"267";271;7;4;"2";2021-03-13;0;2;0;0;1;0,518518518518518;0,6;0,384615384615385;0,5;0,148148148148148;0;0,153846153846154;0;0,333333333333333;0,4;0,461538461538462;0,5;1,44444444444444;1;1,38461538461538;1;1,2962962962963;1;1,53846153846154;1,5;1;1;0;1;0;0,25;0;0,230769230769231;0;0,321428571428571;0,8;0,230769230769231;0;0,428571428571429;0,2;0,538461538461538;1;0,714285714285714;0,6;0,615384615384615;0;1,28571428571429;1,4;1,53846153846154;4;79;48;62;68;79;0,0591623746272703;0,0504018876287175;0,0692176870748299;0,0659071748357463;0,778992086240899;0,682379397620303;1;1;1;0;1;0;1;1;1;0;1;62;56;53;57;62;0,0812318354571876;0,0496087636932707;0,0373015873015873;0,0321428571428571;0,718927974733909;0,826690898816133;1;1;1;1;1;1;1;1;1;1;1;"2020/2021"
"268";272;8;12;"2";2021-03-13;1;0;1;0;0;0,178571428571429;0,4;0,142857142857143;0,5;0,392857142857143;0,4;0,285714285714286;0;0,428571428571429;0,2;0,571428571428571;0,5;0,785714285714286;0,6;0,571428571428571;0,5;1,17857142857143;0,4;1,28571428571429;0,5;5;2;1;0;0;0,724137931034483;0,8;0,692307692307692;1;0,172413793103448;0;0,230769230769231;0;0,103448275862069;0,2;0,0769230769230769;0;2,10344827586207;2,4;1,92307692307692;1;0,724137931034483;1,2;0,615384615384615;0;59;45;45;59;55;0,0452380952380952;0,0658338922423429;0,0214285714285714;0,0406651549508692;0;0,39380152304933;1;1;1;1;1;1;1;1;1;1;1;118;61;61;118;103;0,143416051866756;0,110140065415838;0,235119047619048;0,163079398426037;0,730761480627934;0,550108880912949;1;1;1;1;1;1;0;1;0;1;0;"2020/2021"
"269";277;16;3;"2";2021-03-14;2;5;0;0;1;0,321428571428571;0,2;0,384615384615385;0;0,214285714285714;0,2;0,153846153846154;1;0,464285714285714;0,6;0,461538461538462;0;1,25;1;1,30769230769231;1;1,75;2;1,23076923076923;1;1;2;0;0;1;0,185185185185185;0;0,307692307692308;0;0,407407407407407;0,4;0,307692307692308;0,5;0,407407407407407;0,6;0,384615384615385;0,5;1;0,6;1,07692307692308;0,5;1,2962962962963;1,2;1,23076923076923;1;64;45;50;64;58;0,0490842490842491;0,0402422973851545;0,069215291750503;0,0668713832621427;1,77277076363841;1,2872820152814;0;1;0;1;0;1;0;0;1;1;1;62;45;49;62;61;0,0285714285714286;0,0396120413977557;0,0205128205128205;0,0288663060298592;1,03761336121648;0,77338481142336;1;1;1;1;1;1;1;1;0;1;1;"2020/2021"
"270";274;9;15;"1";2021-03-14;2;1;1;0;0;0,571428571428571;0,6;0,461538461538462;0,5;0,178571428571429;0,2;0,0769230769230769;0;0,25;0,2;0,461538461538462;0,5;1,71428571428571;1,8;1,53846153846154;2;1,14285714285714;1,4;1,46153846153846;2;0;2;0;0;1;0,142857142857143;0,2;0,0769230769230769;0;0,0714285714285714;0;0,0769230769230769;0;0,785714285714286;0,8;0,846153846153846;1;0,571428571428571;0,2;0,461538461538462;0;1,60714285714286;1,6;1,76923076923077;2;102;55;59;64;102;0,0504273504273504;0,0522588522588523;0,0974358974358974;0,0652742968532442;0,724719163548233;0,589097147157018;1;1;1;0;1;0;1;1;1;0;1;58;46;50;56;58;0;0,0426560753885232;0;0,0153439153439153;1,10593944098376;0,899221540771949;1;1;1;1;1;0;1;1;1;1;1;"2020/2021"
"271";269;1;17;"1";2021-03-14;1;1;0;1;0;0,407407407407407;0,4;0,384615384615385;0,5;0,185185185185185;0,2;0,230769230769231;0;0,407407407407407;0,4;0,384615384615385;0,5;1,2962962962963;1,6;1,23076923076923;2;1,03703703703704;1,2;1,07692307692308;1,5;4;1;1;0;0;0,481481481481481;0,6;0,461538461538462;0,333333333333333;0,222222222222222;0;0,230769230769231;0;0,296296296296296;0,4;0,307692307692308;0,666666666666667;1,7037037037037;2;1,61538461538462;0,666666666666667;1,03703703703704;1,2;1,07692307692308;1,66666666666667;113;50;54;113;81;0,0749709639953542;0,0866730942950455;0,0891329258976318;0,086155219663623;0,659031144259345;0,547734500769382;1;1;1;1;1;1;1;1;0;1;1;112;56;56;95;112;0,135093671692461;0,110973510478189;0,136434118685082;0,100104830044291;0,691666029287305;0,723010896481288;1;1;1;1;1;1;1;1;1;1;1;"2020/2021"
"272";275;13;19;"1";2021-03-14;2;0;1;0;0;0,535714285714286;0,4;0,461538461538462;1;0,321428571428571;0,6;0,230769230769231;0;0,142857142857143;0;0,307692307692308;0;1,96428571428571;1,2;2,15384615384615;3;1,14285714285714;0,4;1,46153846153846;1;2;0;1;0;0;0,518518518518518;0,6;0,461538461538462;0;0,222222222222222;0,2;0,230769230769231;0,5;0,259259259259259;0,2;0,307692307692308;0,5;1,55555555555556;1,6;1,46153846153846;0,5;1,14814814814815;0,6;1,23076923076923;1;116;52;56;116;87;0,0856844305120167;0,131327630202557;0,0911031497238394;0,105570469100568;0,495771743028997;0,374295428020246;1;0;1;1;1;1;0;1;1;1;1;65;50;58;60;65;0,0810454698938868;0,112184855502311;0,176543209876543;0,143633972222422;0,371929455714596;0,552008705026535;1;1;1;0;1;1;1;1;1;1;1;"2020/2021"
"273";278;20;11;"2";2021-03-15;0;0;0;1;0;0,321428571428571;0,4;0,384615384615385;1;0,285714285714286;0,4;0,307692307692308;0;0,392857142857143;0,2;0,307692307692308;0;1;1;1,15384615384615;1;1,32142857142857;1,2;1,07692307692308;0;0;1;0;0;1;0,428571428571429;0,2;0,384615384615385;0,5;0,25;0;0,384615384615385;0;0,321428571428571;0,8;0,230769230769231;0,5;1,67857142857143;0,6;1,92307692307692;1,5;1,28571428571429;1,4;1,38461538461538;1,5;70;53;54;60;70;0,0333333333333333;0,043412819211906;0,0444444444444445;0,0359567901234568;0,255724958128115;0,55592056202895;0;1;0;1;1;1;0;1;1;1;1;126;59;74;126;0;0,0190476190476191;0,0345238095238095;0;0,0245448179271709;1,25396010019669;0,912521225312497;1;1;0;1;1;1;0;1;1;1;0;"2020/2021"
